id,小区名称,所在区域,所在位置,交通情况,总价,单价,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,房源编码,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,楼层高度
66,映月台,余杭区,未来科技城,,390,43791元/平米,2025-04-25,商品房,2019-01-22,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,250426PJ057546,"
3室2厅1厨2卫
                                                  ","
低楼层 (共7层)
                                                  ","
89.06㎡
                                                  ","
平层
                                                  ","
72.94㎡
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
其他
                                                  ","
一梯两户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
67,映月台,余杭区,未来科技城,,466,39329元/平米,2024-08-27,商品房,2018-12-11,普通住宅,满五年,共有,"
                                有抵押 200万元 联合银行
                              ",已上传房本照片,240829TO409667,"
4室2厅1厨2卫
                                                  ","
中楼层 (共7层)
                                                  ","
118.49㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
一梯两户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
68,锦绣时代中心,余杭区,老余杭,,135,13904元/平米,2023-01-02,商品房,2017-03-07,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,220605WB567838,"
3室2厅1厨1卫
                                                  ","
高楼层 (共18层)
                                                  ","
97.1㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯三户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
69,竹海水韵春风里,余杭区,闲林,,153,17417元/平米,2025-03-04,商品房,2017-04-13,普通住宅,满五年,共有,"
                                有抵押 72万元 业主自还
                              ",已上传房本照片,250307NO141178,"
3室2厅1厨1卫
                                                  ","
中楼层 (共18层)
                                                  ","
87.85㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
其他
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
70,绿城桃源小镇,余杭区,闲林,,720,27541元/平米,2023-10-22,商品房,2008-02-01,别墅,满五年,共有,"
                                有抵押 100万元
                              ",已上传房本照片,231023EN443914,"
5室2厅1厨3卫
                                                  ","
低楼层 (共3层)
                                                  ","
261.43㎡
                                                  ","
暂无数据
                                                  ","
南 北
                                                  ","
钢混结构
                                                  ","
毛坯
                                                  ","
暂无数据
                                                  ","
暂无数据
                                                        
",null,null,null
71,西溪北苑北区,余杭区,未来科技城,近地铁5号线五常站,148,18098元/平米,2024-11-11,回迁房,2022-11-18,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,241111PI805057,"
2室2厅1厨1卫
                                                  ","
中楼层 (共11层)
                                                  ","
81.78㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
简装
                                                  ","
一梯三户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
72,亲亲家园一期,余杭区,三墩,近地铁2号线墩祥街站,208,22232元/平米,2023-04-01,商品房,2005-11-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,230402UE486465,"
2室1厅1厨1卫
                                                  ","
中楼层 (共12层)
                                                  ","
93.56㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
简装
                                                  ","
两梯三户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
73,新南湖绿苑,余杭区,中泰,,125,12570元/平米,2024-12-22,回迁房,2024-12-20,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,250115MQ600187,"
3室2厅1厨1卫
                                                  ","
中楼层 (共15层)
                                                  ","
99.45㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
平房
                                                  ","
南
                                                  ","
砖混结构
                                                  ","
毛坯
                                                  ","
暂无数据
                                                  ","
暂无数据
                                                  ","
暂无数据
                                                        
"
74,书韵名邸,余杭区,良渚,,242,22007元/平米,2025-02-11,商品房,2021-02-04,普通住宅,满两年,共有,"
                                有抵押 80万元
                              ",已上传房本照片,250212KK201852,"
3室2厅1厨2卫
                                                  ","
中楼层 (共8层)
                                                  ","
109.97㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南 北
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
一梯两户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
75,风昀铭苑,余杭区,未来科技城,,530,38625元/平米,2024-06-28,商品房,2018-06-07,普通住宅,满五年,共有,"
                                有抵押 1万元
                              ",已上传房本照片,221011RK153517,"
4室2厅2厨2卫
                                                  ","
高楼层 (共6层)
                                                  ","
137.22㎡
                                                  ","
跃层
                                                  ","
暂无数据
                                                  ","
板塔结合
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
简装
                                                  ","
一梯两户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
76,绿城燕语海棠轩,余杭区,万达广场,,368,33980元/平米,2025-04-23,商品房,2025-04-23,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,250429BY245137,"
3室2厅1厨2卫
                                                  ","
低楼层 (共24层)
                                                  ","
108.3㎡
                                                  ","
平层
                                                  ","
108.3㎡
                                                  ","
塔楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯三户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
77,碧水澜天华庭,余杭区,良渚,近地铁2号线杜甫村站,180,21861元/平米,2024-04-10,商品房,2020-07-06,普通住宅,满两年,非共有,"
                                有抵押 业主自还
                              ",已上传房本照片,240411MP336612,"
3室1厅1厨1卫
                                                  ","
低楼层 (共34层)
                                                  ","
82.34㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
78,春知海棠苑,余杭区,万达广场,近地铁4号线 好运街站,610,37636元/平米,2024-11-25,商品房,2024-11-25,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,241125YT489161,"
4室2厅1厨3卫
                                                  ","
低楼层 (共17层)
                                                  ","
162.08㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
框架结构
                                                  ","
精装
                                                  ","
两梯两户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
79,万科未来城三期梦溪里,余杭区,良渚,,210,23485元/平米,2025-03-18,商品房,2021-04-09,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,250325JL124412,"
3室2厅1厨2卫
                                                  ","
中楼层 (共21层)
                                                  ","
89.42㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板塔结合
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
80,赞成赞城,余杭区,勾庄,近10号线逸盛路站,200,17272元/平米,2024-08-29,商品房,2017-12-21,普通住宅,满五年,共有,"
                                有抵押 60万元
                              ",已上传房本照片,240830JV457326,"
4室1厅1厨2卫
                                                  ","
低楼层 (共26层)
                                                  ","
115.8㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板塔结合
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
81,滨江万家名城一期,余杭区,万达广场,近10号线 祥园路站,345,28956元/平米,2024-01-24,商品房,2017-04-24,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,240130AN674081,"
3室2厅1厨2卫
                                                  ","
中楼层 (共25层)
                                                  ","
119.15㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
东南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
82,杜甫新苑杜雅苑,余杭区,良渚,近地铁2号线杜甫村站,115,14313元/平米,2025-03-07,回迁房,2025-03-03,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,250305YA756034,"
2室1厅1厨2卫
                                                  ","
中楼层 (共23层)
                                                  ","
80.35㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
混合结构
                                                  ","
毛坯
                                                  ","
暂无数据
                                                  ","
暂无数据
                                                  ","
暂无数据
                                                        
"
83,翡翠城一期,余杭区,翡翠城,近3号线(星桥-吴山前村)高教路站,430,22955元/平米,2022-12-13,商品房,2010-07-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,211026SM488268,"
5室1厅1厨2卫
                                                  ","
低楼层 (共14层)
                                                  ","
187.33㎡
                                                  ","
平层
                                                  ","
152.48㎡
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯两户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
84,联发藏珑大境,余杭区,良渚,,425,34584元/平米,2024-07-01,商品房,2021-08-28,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,240702RS164287,"
4室2厅1厨3卫
                                                  ","
低楼层 (共5层)
                                                  ","
122.89㎡
                                                  ","
跃层
                                                  ","
暂无数据
                                                  ","
板塔结合
                                                  ","
南 北
                                                  ","
钢混结构
                                                  ","
简装
                                                  ","
一梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
85,溪望尚庭,余杭区,未来科技城,近地铁19号线海创园站,340,38254元/平米,2023-12-01,商品房,2018-10-12,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,190803680080,"
2室2厅1厨2卫
                                                  ","
低楼层 (共7层)
                                                  ","
88.88㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯两户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
86,青枫墅园三期,余杭区,未来科技城,近16号线凤新路站,162,18787元/平米,2025-02-24,商品房,2023-04-19,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,250224SH092287,"
2室1厅1厨2卫
                                                  ","
中楼层 (共24层)
                                                  ","
86.23㎡
                                                  ","
跃层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯十户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
87,同城印象北区,余杭区,老余杭,,165,20125元/平米,2025-03-23,商品房,2019-07-10,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,250324RE890332,"
3室1厅1厨1卫
                                                  ","
高楼层 (共16层)
                                                  ","
81.99㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板塔结合
                                                  ","
南 北
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
88,融信大发弘阳沁澜,余杭区,勾庄,近10号线金德路站,295,30558元/平米,2025-03-09,商品房,2022-11-09,普通住宅,满两年,非共有,"
                                有抵押 50万元 业主自还
                              ",已上传房本照片,221129XV006317,"
3室1厅1厨2卫
                                                  ","
中楼层 (共17层)
                                                  ","
96.54㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
89,枫岭云湾,余杭区,未来科技城,近3号线(星桥-吴山前村)龙舟北路站,429,35136元/平米,2025-03-20,商品房,2025-03-17,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,250324QL912652,"
4室2厅1厨2卫
                                                  ","
低楼层 (共17层)
                                                  ","
122.1㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
框架结构
                                                  ","
其他
                                                  ","
两梯三户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
90,城北万象城幸福里,余杭区,勾庄,近地铁4号线 杭行路站,339,33668元/平米,2025-04-14,商品房,2023-02-05,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,250414RV297024,"
3室2厅1厨2卫
                                                  ","
高楼层 (共34层)
                                                  ","
100.69㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
塔楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
91,翡翠城三期,余杭区,翡翠城,近3号线(星桥-吴山前村)高教路站,770,48195元/平米,2025-03-28,商品房,2017-10-31,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,250327NJ477688,"
3室2厅1厨2卫
                                                  ","
低楼层 (共4层)
                                                  ","
159.77㎡
                                                  ","
跃层
                                                  ","
138.36㎡
                                                  ","
板塔结合
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
一梯两户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
92,昌运里二区,余杭区,万达广场,近地铁4号线储运路站,108,17740元/平米,2024-07-09,商品房,2024-07-08,普通住宅,未满两年,共有,"
                                有抵押 50万元 中国银行 业主自还
                              ",已上传房本照片,240709CQ151392,"
2室2厅1厨1卫
                                                  ","
中楼层 (共18层)
                                                  ","
60.88㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南 北
                                                  ","
钢混结构
                                                  ","
简装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
93,杭语蓝庭,余杭区,老余杭,,298,30172元/平米,2025-03-10,商品房,2023-05-25,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,230525GG982429,"
3室2厅1厨2卫
                                                  ","
高楼层 (共18层)
                                                  ","
98.77㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南 北
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
94,佳兆业西溪璞园,余杭区,闲林,近3号线(星桥-吴山前村) 联胜路站,285,22946元/平米,2024-12-06,商品房,2018-01-10,普通住宅,满五年,共有,"
                                有抵押 100万元
                              ",已上传房本照片,241206NY909710,"
4室2厅1厨2卫
                                                  ","
高楼层 (共18层)
                                                  ","
124.21㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
95,望城,余杭区,良渚,,200,18224元/平米,2024-09-23,商品房,2017-04-10,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,240924ZT707551,"
3室2厅1厨2卫
                                                  ","
中楼层 (共10层)
                                                  ","
109.75㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
简装
                                                  ","
两梯三户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
96,欧美金融城,余杭区,未来科技城,近地铁5号线良睦路站,318,35723元/平米,2025-04-11,商品房,2018-03-28,普通住宅,满五年,共有,"
                                有抵押 280万元 金融公司垫资
                              ",已上传房本照片,250411WB805321,"
3室2厅1厨1卫
                                                  ","
高楼层 (共47层)
                                                  ","
89.02㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
简装
                                                  ","
三梯六户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
97,杭与城,余杭区,未来科技城,近3号线(星桥-吴山前村)龙舟北路站,415,38587元/平米,2025-04-09,商品房,2025-04-09,普通住宅,未满两年,非共有,"
                                有抵押
                              ",已上传房本照片,250410JI596344,"
3室2厅1厨2卫
                                                  ","
高楼层 (共25层)
                                                  ","
107.55㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
其他
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
98,名城博园,余杭区,勾庄,,190,17381元/平米,2025-03-31,商品房,2017-06-16,普通住宅,满五年,非共有,"
                                有抵押 50万元 业主自还
                              ",已上传房本照片,250403LF584050,"
3室2厅1厨2卫
                                                  ","
低楼层 (共28层)
                                                  ","
109.32㎡
                                                  ","
平层
                                                  ","
84.39㎡
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
简装
                                                  ","
两梯三户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
99,滨江福翠里,余杭区,勾庄,近地铁4号线 好运街站,335,33427元/平米,2025-02-12,商品房,2025-01-02,普通住宅,未满两年,共有,"
                                有抵押 100万元
                              ",已上传房本照片,250212KM182330,"
3室2厅1厨2卫
                                                  ","
中楼层 (共26层)
                                                  ","
100.22㎡
                                                  ","
平层
                                                  ","
100.22㎡
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
100,万科未来城三期梦溪里,余杭区,良渚,,208,24139元/平米,2024-06-12,商品房,2020-03-06,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,240612IF397933,"
3室1厅1厨2卫
                                                  ","
低楼层 (共21层)
                                                  ","
86.17㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板塔结合
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
101,雅居乐国际花园,余杭区,闲林,,159,17836元/平米,2023-02-28,商品房,2018-06-13,普通住宅,满五年,共有,"
                                有抵押 80万元 可以自己解决
                              ",已上传房本照片,230228KH603694,"
3室2厅1厨2卫
                                                  ","
中楼层 (共34层)
                                                  ","
89.15㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
三梯六户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
102,万科北宸之光二期,余杭区,万达广场,,377,29725元/平米,2025-04-10,商品房,2017-09-29,普通住宅,满五年,非共有,"
                                有抵押 40万元 中国银行中山支行 业主自还
                              ",已上传房本照片,200926SX505598,"
4室1厅1厨2卫
                                                  ","
低楼层 (共22层)
                                                  ","
126.83㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板塔结合
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
103,翡翠城二期,余杭区,翡翠城,近3号线(星桥-吴山前村)高教路站,320,23506元/平米,2025-03-26,商品房,2025-04-09,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,250327GG500875,"
3室2厅1厨2卫
                                                  ","
低楼层 (共11层)
                                                  ","
136.14㎡
                                                  ","
平层
                                                  ","
111.51㎡
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯三户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
104,同城印象花苑西区,余杭区,老余杭,,208,16946元/平米,2024-11-24,商品房,2016-08-26,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,241126OD622227,"
3室2厅1厨2卫
                                                  ","
中楼层 (共6层)
                                                  ","
122.75㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
暂无数据
                                                  ","
无
                                                  ","
暂无数据
                                                        
"
105,碧水澜天华庭,余杭区,良渚,近地铁2号线杜甫村站,185,22400元/平米,2025-03-04,商品房,2020-01-03,普通住宅,满五年,非共有,"
                                有抵押 40万元 建设银行 业主自还
                              ",已上传房本照片,230606QK442665,"
3室1厅1厨1卫
                                                  ","
中楼层 (共34层)
                                                  ","
82.59㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
其他
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
106,杭珹未来中心,余杭区,闲林,近地铁5号线绿汀路站,519,42727元/平米,2024-09-03,商品房,2024-09-02,普通住宅,未满两年,非共有,"
                                有抵押
                              ",已上传房本照片,240904SY108268,"
3室2厅1厨2卫
                                                  ","
中楼层 (共24层)
                                                  ","
121.47㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板塔结合
                                                  ","
南
                                                  ","
框架结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
107,欧美金融城,余杭区,未来科技城,近地铁5号线创景路站,80,17332元/平米,2025-04-14,商品房,2018-07-01,商住两用,满五年,共有,"
                                有抵押
                              ",已上传房本照片,200311354565,"
1室1厅1厨1卫
                                                  ","
中楼层 (共26层)
                                                  ","
46.16㎡
                                                  ","
暂无数据
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
北
                                                  ","
钢混结构
                                                  ","
其他
                                                  ","
四梯二十五户
                                                  ","
有
                                                  ","
暂无数据
                                                        
","
商水
                                                  ","
商电
                                                  ","
3.1元/m3
                                                  "
108,滨江运翠轩,余杭区,勾庄,近地铁4号线 好运街站,350,35301元/平米,2025-04-08,商品房,2025-03-31,普通住宅,未满两年,共有,"
                                有抵押 80万元 浦发
                              ",已上传房本照片,250409JB423259,"
3室2厅1厨2卫
                                                  ","
低楼层 (共25层)
                                                  ","
99.15㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板塔结合
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
